YEAR,COUNTRY,STATE/PROVINCE,SPECIES_CODE,COMMON_NAME,INVASIVE,TOTAL_COUNTED,AVERAGE_COUNTED,LOCATIONS
1988,US,NJ,easblu,Eastern Bluebird,0,4.0,2.0,1
1988,US,TN,y00033,Carolina/Black-capped Chickadee,0,45.0,5.625,4
1988,US,TN,winwre3,Winter Wren,0,1.0,1.0,1
1988,US,TN,whbnut,White-breasted Nuthatch,0,142.0,1.7974683544303798,30
1988,US,TN,tuftit,Tufted Titmouse,0,685.0,3.914285714285714,57
1988,US,TN,rehwoo,Red-headed Woodpecker,0,19.0,1.7272727272727273,5
1988,US,TN,rebwoo,Red-bellied Woodpecker,0,113.0,1.313953488372093,36
1988,US,TN,norfli,Northern Flicker,0,30.0,1.5,12
1988,US,TN,labwoo,Ladder-backed Woodpecker,0,1.0,1.0,1
1988,US,TN,houwre,House Wren,0,17.0,2.8333333333333335,3
1988,US,TN,houspa,House Sparrow,1,1616.0,16.489795918367346,34
1988,US,TN,houfin,House Finch,0,2541.0,18.41304347826087,47
1988,US,TN,haiwoo,Hairy Woodpecker,0,40.0,1.6666666666666667,13
1988,US,TN,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,9.0,4.5,2
1988,US,TN,eursta,European Starling,1,146.0,5.407407407407407,15
1988,US,TN,dowwoo,Downy Woodpecker,0,190.0,1.596638655462185,46
1988,US,TN,carwre,Carolina Wren,0,108.0,1.4594594594594594,32
1988,US,TN,carchi,Carolina Chickadee,0,573.0,3.9246575342465753,48
1988,US,TN,brncre,Brown Creeper,0,8.0,1.1428571428571428,5
1988,US,TN,bkcchi,Black-capped Chickadee,0,177.0,4.783783783783784,14
1988,US,TN,bewwre,Bewick's Wren,0,2.0,1.0,2
1988,US,PA,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,PA,tuftit,Tufted Titmouse,0,2565.0,3.3794466403162056,268
1988,US,PA,whbnut,White-breasted Nuthatch,0,1198.0,1.8516228748068007,241
1988,US,PA,y00033,Carolina/Black-capped Chickadee,0,424.0,3.1176470588235294,54
1988,US,PA,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,33.0,3.6666666666666665,9
1988,US,PA,yebsap,Yellow-bellied Sapsucker,0,22.0,1.1,11
1988,US,TN,easblu,Eastern Bluebird,0,81.0,4.05,15
1988,US,TN,yebsap,Yellow-bellied Sapsucker,0,11.0,1.2222222222222223,9
1988,US,PA,rebwoo,Red-bellied Woodpecker,0,295.0,1.138996138996139,118
1988,US,PA,pygnut,Pygmy Nuthatch,0,2.0,2.0,1
1988,US,MI,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,6.0,2.0,3
1988,US,PA,brncre,Brown Creeper,0,79.0,1.161764705882353,39
1988,US,PA,carchi,Carolina Chickadee,0,239.0,2.8117647058823527,34
1988,US,PA,carwre,Carolina Wren,0,217.0,1.2690058479532165,95
1988,US,PA,dowwoo,Downy Woodpecker,0,1125.0,1.7800632911392404,238
1988,US,PA,easblu,Eastern Bluebird,0,30.0,3.3333333333333335,8
1988,US,PA,eursta,European Starling,1,2954.0,12.956140350877194,121
1988,US,PA,gofwoo,Golden-fronted Woodpecker,0,1.0,1.0,1
1988,US,PA,haiwoo,Hairy Woodpecker,0,251.0,1.3072916666666667,83
1988,US,PA,houfin,House Finch,0,18080.0,22.6,272
1988,US,MT,bkcchi,Black-capped Chickadee,0,284.0,5.916666666666667,16
1988,US,MT,borchi2,Boreal Chickadee,0,10.0,10.0,1
1988,US,MT,brncre,Brown Creeper,0,2.0,1.0,1
1988,US,MT,chbchi,Chestnut-backed Chickadee,0,23.0,3.2857142857142856,2
1988,US,MT,dowwoo,Downy Woodpecker,0,62.0,1.631578947368421,14
1988,US,MT,eursta,European Starling,1,27.0,6.75,2
1988,US,MT,haiwoo,Hairy Woodpecker,0,18.0,1.125,6
1988,US,MT,houfin,House Finch,0,589.0,17.848484848484848,11
1988,US,MT,houspa,House Sparrow,1,875.0,28.225806451612904,12
1988,US,MT,mouchi,Mountain Chickadee,0,84.0,4.0,8
1988,US,MT,norfli,Northern Flicker,0,29.0,1.45,10
1988,US,MT,whbnut,White-breasted Nuthatch,0,7.0,1.0,2
1988,US,MT,y00033,Carolina/Black-capped Chickadee,0,4.0,4.0,1
1988,US,PA,houspa,House Sparrow,1,8057.0,13.819897084048028,214
1988,US,PA,houwre,House Wren,0,3.0,1.0,2
1988,US,PA,labwoo,Ladder-backed Woodpecker,0,3.0,1.0,2
1988,US,PA,norfli,Northern Flicker,0,55.0,1.1956521739130435,30
1988,US,NJ,yebsap,Yellow-bellied Sapsucker,0,4.0,1.3333333333333333,2
1988,US,PA,bewwre,Bewick's Wren,0,1.0,1.0,1
1988,US,NJ,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,25.0,3.5714285714285716,5
1988,US,NJ,whbnut,White-breasted Nuthatch,0,414.0,1.6299212598425197,97
1988,US,NC,dowwoo,Downy Woodpecker,0,200.0,1.4705882352941178,56
1988,US,NC,easblu,Eastern Bluebird,0,62.0,2.1379310344827585,17
1988,US,NC,eursta,European Starling,1,63.0,6.3,8
1988,US,NC,gofwoo,Golden-fronted Woodpecker,0,1.0,1.0,1
1988,US,NC,haiwoo,Hairy Woodpecker,0,36.0,1.2413793103448276,13
1988,US,NC,houfin,House Finch,0,1718.0,14.316666666666666,43
1988,US,NC,houspa,House Sparrow,1,678.0,10.430769230769231,25
1988,US,NC,houwre,House Wren,0,42.0,8.4,2
1988,US,NC,norfli,Northern Flicker,0,42.0,1.6153846153846154,20
1988,US,NC,rebwoo,Red-bellied Woodpecker,0,113.0,1.2282608695652173,38
1988,US,NC,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,NC,tuftit,Tufted Titmouse,0,778.0,3.457777777777778,81
1988,US,NC,carwre,Carolina Wren,0,205.0,1.5298507462686568,63
1988,US,NC,whbnut,White-breasted Nuthatch,0,253.0,1.8880597014925373,53
1988,US,NC,y00033,Carolina/Black-capped Chickadee,0,50.0,6.25,3
1988,US,NC,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,15.0,3.75,4
1988,US,NC,yebsap,Yellow-bellied Sapsucker,0,28.0,1.4736842105263157,12
1988,US,NJ,tuftit,Tufted Titmouse,0,1182.0,3.126984126984127,132
1988,US,NJ,rehwoo,Red-headed Woodpecker,0,3.0,1.0,2
1988,US,NJ,rebwoo,Red-bellied Woodpecker,0,142.0,1.0518518518518518,62
1988,US,NJ,norfli,Northern Flicker,0,25.0,1.25,14
1988,US,NJ,houwre,House Wren,0,22.0,7.333333333333333,2
1988,US,NJ,houspa,House Sparrow,1,4734.0,16.967741935483872,99
1988,US,NJ,houfin,House Finch,0,8283.0,20.251833740831295,133
1988,US,NJ,haiwoo,Hairy Woodpecker,0,59.0,1.1132075471698113,30
1988,US,NJ,eursta,European Starling,1,3443.0,15.100877192982455,89
1988,US,NC,winwre3,Winter Wren,0,1.0,1.0,1
1988,US,SD,bkcchi,Black-capped Chickadee,0,119.0,3.966666666666667,10
1988,US,SD,brncre,Brown Creeper,0,5.0,1.0,3
1988,US,SD,dowwoo,Downy Woodpecker,0,49.0,2.227272727272727,7
1988,US,IA,yebsap,Yellow-bellied Sapsucker,0,1.0,1.0,1
1988,US,IA,whbnut,White-breasted Nuthatch,0,151.0,1.9610389610389611,27
1988,US,IA,tuftit,Tufted Titmouse,0,42.0,3.0,7
1988,US,IA,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,IA,rebwoo,Red-bellied Woodpecker,0,58.0,1.183673469387755,21
1988,US,IA,norfli,Northern Flicker,0,20.0,1.4285714285714286,7
1988,US,IA,labwoo,Ladder-backed Woodpecker,0,3.0,1.5,1
1988,US,IA,houspa,House Sparrow,1,2177.0,23.408602150537636,30
1988,US,IA,houfin,House Finch,0,14.0,2.8,4
1988,US,IA,haiwoo,Hairy Woodpecker,0,63.0,1.2857142857142858,22
1988,US,IA,eursta,European Starling,1,361.0,7.078431372549019,21
1988,US,IA,easblu,Eastern Bluebird,0,4.0,4.0,1
1988,US,IA,dowwoo,Downy Woodpecker,0,179.0,2.182926829268293,29
1988,US,IA,brncre,Brown Creeper,0,11.0,1.0,7
1988,US,IA,britit,Bridled Titmouse,0,1.0,1.0,1
1988,US,IA,bkcchi,Black-capped Chickadee,0,297.0,3.413793103448276,31
1988,US,NC,bewwre,Bewick's Wren,0,1.0,1.0,1
1988,US,NC,bkcchi,Black-capped Chickadee,0,41.0,2.5625,9
1988,US,NC,bnhnut,Brown-headed Nuthatch,0,63.0,1.5,24
1988,US,NC,brncre,Brown Creeper,0,7.0,1.0,5
1988,US,NC,carchi,Carolina Chickadee,0,783.0,3.48,77
1988,US,SD,whbnut,White-breasted Nuthatch,0,43.0,1.5357142857142858,10
1988,US,SD,rebwoo,Red-bellied Woodpecker,0,3.0,1.0,2
1988,US,SD,norfli,Northern Flicker,0,2.0,1.0,2
1988,US,SD,houspa,House Sparrow,1,451.0,22.55,6
1988,US,SD,haiwoo,Hairy Woodpecker,0,36.0,1.7142857142857142,8
1988,US,SD,eursta,European Starling,1,40.0,5.0,4
1988,US,NJ,y00033,Carolina/Black-capped Chickadee,0,74.0,3.3636363636363638,12
1988,US,MI,y00033,Carolina/Black-capped Chickadee,0,57.0,6.333333333333333,5
1988,US,IL,brncre,Brown Creeper,0,19.0,1.3571428571428572,8
1988,US,MI,tuftit,Tufted Titmouse,0,590.0,3.172043010752688,79
1988,US,MA,borchi2,Boreal Chickadee,0,4.0,4.0,1
1988,US,MA,brncre,Brown Creeper,0,18.0,1.0,14
1988,US,MA,carchi,Carolina Chickadee,0,23.0,11.5,2
1988,US,MA,carwre,Carolina Wren,0,24.0,1.0909090909090908,11
1988,US,MA,dowwoo,Downy Woodpecker,0,637.0,1.9014925373134328,121
1988,US,MA,easblu,Eastern Bluebird,0,10.0,10.0,1
1988,US,MA,eursta,European Starling,1,1276.0,8.339869281045752,71
1988,US,MA,haiwoo,Hairy Woodpecker,0,211.0,1.4256756756756757,60
1988,US,MA,houfin,House Finch,0,3066.0,11.149090909090908,104
1988,US,MA,houspa,House Sparrow,1,2749.0,13.028436018957345,81
1988,US,MA,norfli,Northern Flicker,0,36.0,1.7142857142857142,12
1988,US,MA,rebwoo,Red-bellied Woodpecker,0,8.0,1.1428571428571428,5
1988,US,MA,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,MA,tuftit,Tufted Titmouse,0,1114.0,3.0773480662983426,130
1988,US,MA,whbnut,White-breasted Nuthatch,0,538.0,1.8053691275167785,113
1988,US,MA,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,4.0,1.3333333333333333,2
1988,US,MA,yebsap,Yellow-bellied Sapsucker,0,1.0,1.0,1
1988,US,DC,y00033,Carolina/Black-capped Chickadee,0,60.0,60.0,1
1988,US,DC,whbnut,White-breasted Nuthatch,0,3.0,1.0,1
1988,US,DC,tuftit,Tufted Titmouse,0,18.0,2.5714285714285716,3
1988,US,DC,rebwoo,Red-bellied Woodpecker,0,4.0,1.0,1
1988,US,DC,houspa,House Sparrow,1,239.0,17.071428571428573,4
1988,US,DC,houfin,House Finch,0,125.0,9.615384615384615,4
1988,US,OK,bewwre,Bewick's Wren,0,8.0,1.3333333333333333,4
1988,US,OK,bkcchi,Black-capped Chickadee,0,88.0,4.0,9
1988,US,OK,brncre,Brown Creeper,0,5.0,1.25,3
1988,US,OK,carchi,Carolina Chickadee,0,183.0,3.327272727272727,20
1988,US,MA,bkcchi,Black-capped Chickadee,0,2447.0,5.54875283446712,145
1988,US,OK,carwre,Carolina Wren,0,17.0,1.4166666666666667,6
1988,US,KS,bkcchi,Black-capped Chickadee,0,276.0,3.780821917808219,29
1988,US,DE,bkcchi,Black-capped Chickadee,0,56.0,6.222222222222222,5
1988,US,WI,whbnut,White-breasted Nuthatch,0,450.0,1.8828451882845187,89
1988,US,WI,tuftit,Tufted Titmouse,0,26.0,2.6,6
1988,US,WI,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,WI,rebwoo,Red-bellied Woodpecker,0,146.0,1.1774193548387097,53
1988,US,WI,norfli,Northern Flicker,0,17.0,1.1333333333333333,11
1988,US,WI,mouchi,Mountain Chickadee,0,6.0,6.0,1
1988,US,WI,labwoo,Ladder-backed Woodpecker,0,2.0,1.0,1
1988,US,WI,houspa,House Sparrow,1,4407.0,17.914634146341463,85
1988,US,WI,houfin,House Finch,0,48.0,3.0,7
1988,US,WI,haiwoo,Hairy Woodpecker,0,250.0,1.644736842105263,64
1988,US,WI,eursta,European Starling,1,705.0,5.778688524590164,55
1988,US,WI,dowwoo,Downy Woodpecker,0,480.0,1.8461538461538463,97
1988,US,WI,carwre,Carolina Wren,0,3.0,1.0,1
1988,US,WI,brncre,Brown Creeper,0,15.0,1.0714285714285714,7
1988,US,WI,bnhnut,Brown-headed Nuthatch,0,4.0,2.0,2
1988,US,WI,bkcchi,Black-capped Chickadee,0,1461.0,4.4815950920245395,112
1988,US,WV,houspa,House Sparrow,1,594.0,9.428571428571429,23
1988,US,WV,houwre,House Wren,0,3.0,1.5,2
1988,US,WV,norfli,Northern Flicker,0,5.0,1.0,5
1988,US,WV,rebwoo,Red-bellied Woodpecker,0,46.0,1.1219512195121952,23
1988,US,WV,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,WV,tuftit,Tufted Titmouse,0,344.0,3.276190476190476,36
1988,US,WV,whbnut,White-breasted Nuthatch,0,168.0,1.8064516129032258,36
1988,US,WV,y00033,Carolina/Black-capped Chickadee,0,93.0,2.90625,13
1988,US,WV,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,21.0,4.2,2
1988,US,WV,yebsap,Yellow-bellied Sapsucker,0,3.0,1.0,3
1988,US,DE,carchi,Carolina Chickadee,0,58.0,2.0714285714285716,11
1988,US,KS,brncre,Brown Creeper,0,7.0,1.0,5
1988,US,WI,y00033,Carolina/Black-capped Chickadee,0,7.0,3.5,2
1988,US,OK,dowwoo,Downy Woodpecker,0,62.0,1.7714285714285714,16
1988,US,OK,eursta,European Starling,1,270.0,11.25,15
1988,US,IN,houfin,House Finch,0,2233.0,13.058479532163743,62
1988,US,IN,haiwoo,Hairy Woodpecker,0,87.0,1.2985074626865671,30
1988,US,IN,eursta,European Starling,1,863.0,7.9907407407407405,43
1988,US,IN,easblu,Eastern Bluebird,0,26.0,4.333333333333333,4
1988,US,IN,dowwoo,Downy Woodpecker,0,496.0,2.6956521739130435,64
1988,US,IN,carwre,Carolina Wren,0,81.0,1.265625,27
1988,US,IN,carchi,Carolina Chickadee,0,299.0,3.691358024691358,29
1988,US,IN,brncre,Brown Creeper,0,24.0,1.1428571428571428,12
1988,US,IN,bkcchi,Black-capped Chickadee,0,260.0,3.6619718309859155,29
1988,US,WY,bkcchi,Black-capped Chickadee,0,70.0,4.666666666666667,6
1988,US,OK,rebwoo,Red-bellied Woodpecker,0,31.0,1.1923076923076923,11
1988,US,OK,tuftit,Tufted Titmouse,0,222.0,4.352941176470588,18
1988,US,OK,whbnut,White-breasted Nuthatch,0,32.0,2.6666666666666665,5
1988,US,OK,wilsap,Williamson's Sapsucker,0,1.0,1.0,1
1988,US,OK,y00033,Carolina/Black-capped Chickadee,0,14.0,14.0,1
1988,US,NY,yebsap,Yellow-bellied Sapsucker,0,3.0,1.0,2
1988,US,NY,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,27.0,3.0,7
1988,US,NY,y00033,Carolina/Black-capped Chickadee,0,135.0,5.869565217391305,11
1988,US,NY,winwre3,Winter Wren,0,1.0,1.0,1
1988,US,NY,whbnut,White-breasted Nuthatch,0,1074.0,1.6322188449848025,257
1988,US,NY,tuftit,Tufted Titmouse,0,1402.0,2.939203354297694,183
1988,US,NY,rehwoo,Red-headed Woodpecker,0,4.0,2.0,1
1988,US,NY,rebwoo,Red-bellied Woodpecker,0,256.0,1.2248803827751196,97
1988,US,NY,pygnut,Pygmy Nuthatch,0,1.0,1.0,1
1988,US,NY,norfli,Northern Flicker,0,47.0,1.46875,23
1988,US,NY,houspa,House Sparrow,1,11562.0,18.8,227
1988,US,NY,houfin,House Finch,0,15669.0,19.58625,282
1988,US,IN,houspa,House Sparrow,1,4669.0,23.700507614213198,65
1988,US,OK,easblu,Eastern Bluebird,0,26.0,2.888888888888889,4
1988,US,IN,norfli,Northern Flicker,0,49.0,1.2564102564102564,25
1988,US,IN,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,OK,haiwoo,Hairy Woodpecker,0,4.0,1.3333333333333333,2
1988,US,OK,houfin,House Finch,0,60.0,20.0,1
1988,US,OK,houspa,House Sparrow,1,1779.0,29.16393442622951,22
1988,US,OK,houwre,House Wren,0,1.0,1.0,1
1988,US,OK,norfli,Northern Flicker,0,20.0,2.2222222222222223,6
1988,US,IN,yebsap,Yellow-bellied Sapsucker,0,4.0,1.0,3
1988,US,WA,y00033,Carolina/Black-capped Chickadee,0,7.0,3.5,2
1988,US,WA,whbnut,White-breasted Nuthatch,0,9.0,3.0,2
1988,US,WA,pygnut,Pygmy Nuthatch,0,3.0,3.0,1
1988,US,WA,norfli,Northern Flicker,0,90.0,1.4285714285714286,30
1988,US,WA,mouchi,Mountain Chickadee,0,12.0,3.0,2
1988,US,WA,labwoo,Ladder-backed Woodpecker,0,1.0,1.0,1
1988,US,WA,houwre,House Wren,0,1.0,1.0,1
1988,US,WA,houspa,House Sparrow,1,3181.0,19.515337423312882,56
1988,US,WA,houfin,House Finch,0,4472.0,17.40077821011673,86
1988,US,WA,haiwoo,Hairy Woodpecker,0,3.0,1.5,1
1988,US,WA,eursta,European Starling,1,291.0,11.64,17
1988,US,WA,dowwoo,Downy Woodpecker,0,21.0,1.5,8
1988,US,WA,chbchi,Chestnut-backed Chickadee,0,531.0,3.992481203007519,50
1988,US,WA,brncre,Brown Creeper,0,2.0,1.0,2
1988,US,WA,borchi2,Boreal Chickadee,0,8.0,2.0,3
1988,US,MI,whbnut,White-breasted Nuthatch,0,621.0,2.14878892733564,117
1988,US,WA,bewwre,Bewick's Wren,0,13.0,1.0833333333333333,11
1988,US,IN,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,16.0,4.0,4
1988,US,IN,y00033,Carolina/Black-capped Chickadee,0,220.0,4.583333333333333,15
1988,US,IN,whbnut,White-breasted Nuthatch,0,301.0,2.075862068965517,51
1988,US,IN,tuftit,Tufted Titmouse,0,500.0,3.1645569620253164,52
1988,US,IN,rebwoo,Red-bellied Woodpecker,0,156.0,1.278688524590164,46
1988,US,NY,haiwoo,Hairy Woodpecker,0,422.0,1.3396825396825396,140
1988,US,DE,carwre,Carolina Wren,0,10.0,1.4285714285714286,4
1988,US,DE,eursta,European Starling,1,335.0,17.63157894736842,9
1988,US,OH,tuftit,Tufted Titmouse,0,1079.0,2.6576354679802954,149
1988,US,OH,rehwoo,Red-headed Woodpecker,0,4.0,1.0,2
1988,US,AK,bkcchi,Black-capped Chickadee,0,93.0,5.166666666666667,7
1988,US,AK,borchi2,Boreal Chickadee,0,49.0,4.083333333333333,5
1988,US,AK,chbchi,Chestnut-backed Chickadee,0,24.0,4.0,3
1988,US,AK,dowwoo,Downy Woodpecker,0,8.0,1.6,2
1988,US,AK,haiwoo,Hairy Woodpecker,0,13.0,1.625,3
1988,US,OH,rebwoo,Red-bellied Woodpecker,0,335.0,1.1795774647887325,125
1988,US,OH,norfli,Northern Flicker,0,61.0,1.22,34
1988,US,OH,labwoo,Ladder-backed Woodpecker,0,5.0,1.25,2
1988,US,OH,houwre,House Wren,0,4.0,2.0,1
1988,US,OH,houspa,House Sparrow,1,11961.0,23.001923076923077,177
1988,US,OH,houfin,House Finch,0,7816.0,15.477227722772277,173
1988,US,OH,haiwoo,Hairy Woodpecker,0,222.0,1.2906976744186047,74
1988,US,OH,eursta,European Starling,1,3130.0,10.646258503401361,131
1988,US,WV,bkcchi,Black-capped Chickadee,0,185.0,4.021739130434782,19
1988,US,WV,brncre,Brown Creeper,0,3.0,1.0,3
1988,US,WV,carchi,Carolina Chickadee,0,179.0,3.7291666666666665,17
1988,US,WV,carwre,Carolina Wren,0,72.0,1.309090909090909,25
1988,US,WV,dowwoo,Downy Woodpecker,0,141.0,1.6588235294117648,33
1988,US,WV,easblu,Eastern Bluebird,0,5.0,2.5,2
1988,US,WV,eursta,European Starling,1,155.0,6.739130434782608,11
1988,US,WV,haiwoo,Hairy Woodpecker,0,17.0,1.3076923076923077,4
1988,US,WV,houfin,House Finch,0,1497.0,17.20689655172414,30
1988,US,OH,easblu,Eastern Bluebird,0,17.0,2.4285714285714284,4
1988,US,OH,dowwoo,Downy Woodpecker,0,962.0,2.0643776824034337,168
1988,US,OH,chbchi,Chestnut-backed Chickadee,0,2.0,2.0,1
1988,US,OH,whbnut,White-breasted Nuthatch,0,613.0,1.6612466124661247,139
1988,US,OH,carwre,Carolina Wren,0,128.0,1.28,50
1988,US,OH,y00033,Carolina/Black-capped Chickadee,0,284.0,3.506172839506173,31
1988,US,OH,yebsap,Yellow-bellied Sapsucker,0,3.0,1.5,2
1988,CA,AB,borchi2,Boreal Chickadee,0,11.0,2.2,2
1988,CA,AB,brncre,Brown Creeper,0,1.0,1.0,1
1988,CA,AB,chbchi,Chestnut-backed Chickadee,0,22.0,22.0,1
1988,CA,AB,dowwoo,Downy Woodpecker,0,39.0,1.3,13
1988,CA,AB,eursta,European Starling,1,49.0,9.8,2
1988,CA,AB,haiwoo,Hairy Woodpecker,0,29.0,1.16,12
1988,CA,AB,houfin,House Finch,0,8.0,8.0,1
1988,CA,AB,houspa,House Sparrow,1,312.0,17.333333333333332,7
1988,CA,AB,whbnut,White-breasted Nuthatch,0,20.0,1.1764705882352942,7
1988,CA,AB,y00033,Carolina/Black-capped Chickadee,0,10.0,5.0,1
1988,US,KY,bkcchi,Black-capped Chickadee,0,62.0,3.4444444444444446,7
1988,US,KY,brncre,Brown Creeper,0,7.0,1.0,4
1988,US,KY,carchi,Carolina Chickadee,0,228.0,3.257142857142857,24
1988,US,KY,carwre,Carolina Wren,0,36.0,1.125,16
1988,US,KY,dowwoo,Downy Woodpecker,0,119.0,1.7246376811594204,23
1988,US,KY,easblu,Eastern Bluebird,0,5.0,2.5,2
1988,US,KY,eursta,European Starling,1,107.0,7.133333333333334,7
1988,US,KY,haiwoo,Hairy Woodpecker,0,13.0,1.625,4
1988,US,KY,houfin,House Finch,0,1425.0,22.983870967741936,23
1988,US,KY,houspa,House Sparrow,1,702.0,12.31578947368421,20
1988,US,KY,mouchi,Mountain Chickadee,0,3.0,3.0,1
1988,US,KY,norfli,Northern Flicker,0,8.0,1.6,5
1988,US,KY,rebwoo,Red-bellied Woodpecker,0,51.0,1.0625,18
1988,US,KY,tuftit,Tufted Titmouse,0,202.0,2.927536231884058,23
1988,US,KY,whbnut,White-breasted Nuthatch,0,71.0,1.7317073170731707,15
1988,US,KY,y00033,Carolina/Black-capped Chickadee,0,2.0,1.0,2
1988,US,KY,yebsap,Yellow-bellied Sapsucker,0,6.0,1.0,3
1988,US,OH,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,31.0,3.875,8
1988,US,DE,dowwoo,Downy Woodpecker,0,40.0,1.2903225806451613,12
1988,US,OH,carchi,Carolina Chickadee,0,420.0,3.36,42
1988,US,OH,bkcchi,Black-capped Chickadee,0,1377.0,3.857142857142857,126
1988,US,KS,norfli,Northern Flicker,0,55.0,1.71875,16
1988,US,KS,labwoo,Ladder-backed Woodpecker,0,2.0,2.0,1
1988,US,KS,houspa,House Sparrow,1,2494.0,25.711340206185568,33
1988,US,KS,houfin,House Finch,0,62.0,3.875,7
1988,US,KS,haiwoo,Hairy Woodpecker,0,24.0,1.0909090909090908,12
1988,US,KS,gofwoo,Golden-fronted Woodpecker,0,2.0,2.0,1
1988,US,KS,eursta,European Starling,1,851.0,14.672413793103448,24
1988,US,KS,easblu,Eastern Bluebird,0,12.0,4.0,2
1988,US,KS,dowwoo,Downy Woodpecker,0,119.0,1.9193548387096775,26
1988,US,KS,carwre,Carolina Wren,0,8.0,1.0,6
1988,US,KS,carchi,Carolina Chickadee,0,25.0,5.0,2
1988,US,LA,bkcchi,Black-capped Chickadee,0,13.0,2.1666666666666665,3
1988,US,LA,bnhnut,Brown-headed Nuthatch,0,1.0,1.0,1
1988,US,LA,carchi,Carolina Chickadee,0,45.0,2.142857142857143,9
1988,US,LA,carwre,Carolina Wren,0,14.0,1.5555555555555556,6
1988,US,LA,dowwoo,Downy Woodpecker,0,2.0,1.0,1
1988,US,LA,easblu,Eastern Bluebird,0,12.0,4.0,1
1988,US,LA,eursta,European Starling,1,22.0,22.0,1
1988,US,LA,houfin,House Finch,0,150.0,75.0,1
1988,US,LA,houspa,House Sparrow,1,553.0,18.433333333333334,11
1988,US,LA,norfli,Northern Flicker,0,10.0,1.4285714285714286,4
1988,US,LA,rebwoo,Red-bellied Woodpecker,0,25.0,1.25,8
1988,US,LA,tuftit,Tufted Titmouse,0,56.0,2.24,9
1988,US,LA,whbnut,White-breasted Nuthatch,0,2.0,1.0,1
1988,US,LA,yebsap,Yellow-bellied Sapsucker,0,1.0,1.0,1
1988,US,DE,houfin,House Finch,0,773.0,15.775510204081632,18
1988,US,DE,haiwoo,Hairy Woodpecker,0,12.0,1.5,4
1988,US,KS,rebwoo,Red-bellied Woodpecker,0,64.0,1.391304347826087,19
1988,US,OH,brncre,Brown Creeper,0,17.0,1.0,13
1988,US,KS,rehwoo,Red-headed Woodpecker,0,1.0,1.0,1
1988,US,KS,whbnut,White-breasted Nuthatch,0,42.0,1.5,13
1988,US,DE,houspa,House Sparrow,1,231.0,10.5,8
1988,US,DE,norfli,Northern Flicker,0,1.0,1.0,1
1988,US,DE,rebwoo,Red-bellied Woodpecker,0,39.0,1.3448275862068966,10
1988,US,DE,tuftit,Tufted Titmouse,0,168.0,3.574468085106383,17
1988,US,DE,whbnut,White-breasted Nuthatch,0,30.0,1.5,8
1988,US,DE,winwre3,Winter Wren,0,1.0,1.0,1
1988,US,DE,y00033,Carolina/Black-capped Chickadee,0,21.0,2.1,5
1988,US,AL,bkcchi,Black-capped Chickadee,0,73.0,4.055555555555555,10
1988,US,AL,bnhnut,Brown-headed Nuthatch,0,8.0,1.1428571428571428,4
1988,US,AL,brncre,Brown Creeper,0,1.0,1.0,1
1988,US,AL,carchi,Carolina Chickadee,0,234.0,3.4411764705882355,26
1988,US,AL,carwre,Carolina Wren,0,59.0,1.3409090909090908,19
1988,US,AL,dowwoo,Downy Woodpecker,0,56.0,1.5135135135135136,15
1988,US,AL,easblu,Eastern Bluebird,0,24.0,6.0,4
1988,US,AL,eursta,European Starling,1,888.0,126.85714285714286,5
1988,US,AL,houfin,House Finch,0,561.0,14.025,19
1988,US,AL,houspa,House Sparrow,1,529.0,14.297297297297296,13
1988,US,AL,houwre,House Wren,0,1.0,1.0,1
1988,US,AL,norfli,Northern Flicker,0,2.0,1.0,2
1988,US,AL,rebwoo,Red-bellied Woodpecker,0,68.0,1.7435897435897436,16
1988,US,AL,tuftit,Tufted Titmouse,0,354.0,4.068965517241379,32
1988,US,AL,whbnut,White-breasted Nuthatch,0,89.0,2.5428571428571427,15
1988,US,AL,y00033,Carolina/Black-capped Chickadee,0,24.0,4.8,3
1988,US,AL,y00326,Oak/Juniper Titmouse (Plain Titmouse),0,4.0,4.0,1
1988,US,AL,yebsap,Yellow-bellied Sapsucker,0,6.0,1.0,3
1988,US,KS,yebsap,Yellow-bellied Sapsucker,0,7.0,1.4,3
1988,US,KS,y00033,Carolina/Black-capped Chickadee,0,46.0,6.571428571428571,3
1988,US,KS,tuftit,Tufted Titmouse,0,166.0,3.608695652173913,19
